T_years,Model_1a_Rocket_Cost,Model_1b_Rocket_Cost,Elevator_Cost,Model_1a_Total,Model_1b_Total
3984,117260633280862.34,5716359487697098.0,31344897628.386482,117291978178490.73,5716390832594726.0
3985,117223901143657.23,5714986797254021.0,31344897628.386482,117255246041285.62,5715018142151649.0
3986,117187191686639.83,5713615114512587.0,31344897628.386482,117218536584268.22,5713646459410215.0
3987,117150504889056.39,5712244438400418.0,31344897628.386482,117181849786684.78,5712275783298046.0
3988,117113840730178.34,5710874767846615.0,31344897628.386482,117145185627806.73,5710906112744243.0
3989,117077199189302.05,5709506101781756.0,31344897628.386482,117108544086930.44,5709537446679384.0
3990,117040580245748.95,5708138439137895.0,31344897628.386482,117071925143377.34,5708169784035523.0
3991,117003983878865.33,5706771778848564.0,31344897628.386482,117035328776493.72,5706803123746192.0
3992,116967410068022.52,5705406119848767.0,31344897628.386482,116998754965650.9,5705437464746395.0
3993,116930858792616.64,5704041461074979.0,31344897628.386482,116962203690245.03,5704072805972607.0
3994,116894330032068.7,5702677801465143.0,31344897628.386482,116925674929697.1,5702709146362771.0
3995,116857823765824.44,5701315139958657.0,31344897628.386482,116889168663452.83,5701346484856285.0
3996,116821339973354.42,5699953475496396.0,31344897628.386482,116852684870982.81,5699984820394024.0
3997,116784878634153.92,5698592807020685.0,31344897628.386482,116816223531782.31,5698624151918313.0
3998,116748439727742.92,5697233133475310.0,31344897628.386482,116779784625371.31,5697264478372938.0
3999,116712023233666.03,5695874453805516.0,31344897628.386482,116743368131294.42,5695905798703144.0
4000,116675629131492.5,5694516766957985.0,31344897628.386482,116706974029120.89,5694548111855613.0
4001,116639257400816.16,5693160071880872.0,31344897628.386482,116670602298444.55,5693191416778500.0
4002,116602908021255.34,5691804367523758.0,31344897628.386482,116634252918883.73,5691835712421386.0
4003,116566580972452.98,5690449652837687.0,31344897628.386482,116597925870081.38,5690480997735315.0
4004,116530276234076.34,5689095926775133.0,31344897628.386482,116561621131704.73,5689127271672761.0
4005,116493993785817.28,5687743188290018.0,31344897628.386482,116525338683445.67,5687774533187646.0
4006,116457733607391.98,5686391436337692.0,31344897628.386482,116489078505020.38,5686422781235320.0
4007,116421495678540.94,5685040669874957.0,31344897628.386482,116452840576169.33,5685072014772585.0
4008,116385279979028.98,5683690887860033.0,31344897628.386482,116416624876657.38,5683722232757661.0
4009,116349086488645.44,5682342089252577.0,31344897628.386482,116380431386273.83,5682373434150205.0
4010,116312915187203.55,5680994273013675.0,31344897628.386482,116344260084831.94,5681025617911303.0
4011,116276766054541.0,5679647438105837.0,31344897628.386482,116308110952169.39,5679678783003465.0
4012,116240639070519.64,5678301583492993.0,31344897628.386482,116271983968148.03,5678332928390621.0
4013,116204534215025.34,5676956708140501.0,31344897628.386482,116235879112653.73,5676988053038129.0
4014,116168451467968.3,5675612811015137.0,31344897628.386482,116199796365596.69,5675644155912765.0
4015,116132390809282.53,5674269891085088.0,31344897628.386482,116163735706910.92,5674301235982716.0
4016,116096352218926.31,5672927947319958.0,31344897628.386482,116127697116554.7,5672959292217586.0
4017,116060335676881.77,5671586978690762.0,31344897628.386482,116091680574510.16,5671618323588390.0
4018,116024341163155.05,5670246984169925.0,31344897628.386482,116055686060783.44,5670278329067553.0
4019,115988368657776.28,5668907962731281.0,31344897628.386482,116019713555404.67,5668939307628909.0
4020,115952418140799.42,5667569913350063.0,31344897628.386482,115983763038427.81,5667601258247691.0
4021,115916489592302.25,5666232835002913.0,31344897628.386482,115947834489930.64,5666264179900541.0
4022,115880582992386.53,5664896726667858.0,31344897628.386482,115911927890014.92,5664928071565486.0
4023,115844698321177.61,5663561587324346.0,31344897628.386482,115876043218806.0,5663592932221974.0
4024,115808835558824.8,5662227415953202.0,31344897628.386482,115840180456453.19,5662258760850830.0
4025,115772994685500.97,5660894211536647.0,31344897628.386482,115804339583129.36,5660925556434275.0
4026,115737175681402.69,5659561973058298.0,31344897628.386482,115768520579031.08,5659593317955926.0
4027,115701378526750.36,5658230699503154.0,31344897628.386482,115732723424378.75,5658262044400782.0
4028,115665603201787.67,5656900389857606.0,31344897628.386482,115696948099416.06,5656931734755234.0
4029,115629849686782.25,5655571043109421.0,31344897628.386482,115661194584410.64,5655602388007049.0
4030,115594117962024.97,5654242658247752.0,31344897628.386482,115625462859653.36,5654274003145380.0
4031,115558408007830.38,5652915234263132.0,31344897628.386482,115589752905458.77,5652946579160760.0
4032,115522719804536.5,5651588770147464.0,31344897628.386482,115554064702164.89,5651620115045092.0
4033,115487053332504.7,5650263264894037.0,31344897628.386482,115518398230133.1,5650294609791665.0
4034,115451408572119.84,5648938717497496.0,31344897628.386482,115482753469748.23,5648970062395124.0
4035,115415785503790.11,5647615126953870.0,31344897628.386482,115447130401418.5,5647646471851498.0
4036,115380184107947.02,5646292492260545.0,31344897628.386482,115411529005575.4,5646323837158173.0
4037,115344604365045.45,5644970812416281.0,31344897628.386482,115375949262673.84,5645002157313909.0
4038,115309046255563.53,5643650086421195.0,31344897628.386482,115340391153191.92,5643681431318823.0
4039,115273509760002.53,5642330313276765.0,31344897628.386482,115304854657630.92,5642361658174393.0
4040,115237994858887.0,5641011491985827.0,31344897628.386482,115269339756515.39,5641042836883455.0
4041,115202501532764.67,5639693621552581.0,31344897628.386482,115233846430393.06,5639724966450209.0
4042,115167029762206.36,5638376700982565.0,31344897628.386482,115198374659834.75,5638408045880193.0
4043,115131579527806.06,5637060729282686.0,31344897628.386482,115162924425434.45,5637092074180314.0
4044,115096150810180.66,5635745705461183.0,31344897628.386482,115127495707809.05,5635777050358811.0
4045,115060743589970.25,5634431628527658.0,31344897628.386482,115092088487598.64,5634462973425286.0
4046,115025357847837.78,5633118497493046.0,31344897628.386482,115056702745466.17,5633149842390674.0
4047,114989993564469.33,5631806311369633.0,31344897628.386482,115021338462097.72,5631837656267261.0
4048,114954650720573.69,5630495069171038.0,31344897628.386482,114985995618202.08,5630526414068666.0
4049,114919329296882.78,5629184769912226.0,31344897628.386482,114950674194511.17,5629216114809854.0
4050,114884029274151.14,5627875412609486.0,31344897628.386482,114915374171779.53,5627906757507114.0
4051,114848750633156.36,5626566996280455.0,31344897628.386482,114880095530784.75,5626598341178083.0
4052,114813493354698.61,5625259519944093.0,31344897628.386482,114844838252327.0,5625290864841721.0
4053,114778257419600.97,5623952982620686.0,31344897628.386482,114809602317229.36,5623984327518314.0
4054,114743042808709.28,5622647383331856.0,31344897628.386482,114774387706337.67,5622678728229484.0
4055,114707849502891.88,5621342721100542.0,31344897628.386482,114739194400520.27,5621374065998170.0
4056,114672677483039.9,5620038994951017.0,31344897628.386482,114704022380668.3,5620070339848645.0
4057,114637526730067.12,5618736203908854.0,31344897628.386482,114668871627695.52,5618767548806482.0
4058,114602397224909.86,5617434347000969.0,31344897628.386482,114633742122538.25,5617465691898597.0
4059,114567288948526.97,5616133423255573.0,31344897628.386482,114598633846155.36,5616164768153201.0
4060,114532201881899.94,5614833431702198.0,31344897628.386482,114563546779528.33,5614864776599826.0
4061,114497136006032.6,5613534371371698.0,31344897628.386482,114528480903660.98,5613565716269326.0
4062,114462091301951.36,5612236241296223.0,31344897628.386482,114493436199579.75,5612267586193851.0
4063,114427067750705.02,5610939040509237.0,31344897628.386482,114458412648333.4,5610970385406865.0
4064,114392065333364.77,5609642768045502.0,31344897628.386482,114423410230993.16,5609674112943130.0
4065,114357084031024.1,5608347422941095.0,31344897628.386482,114388428928652.48,5608378767838723.0
4066,114322123824798.98,5607053004233380.0,31344897628.386482,114353468722427.38,5607084349131008.0
4067,114287184695827.55,5605759510961033.0,31344897628.386482,114318529593455.94,5605790855858661.0
4068,114252266625270.23,5604466942164018.0,31344897628.386482,114283611522898.62,5604498287061646.0
4069,114217369594309.75,5603175296883595.0,31344897628.386482,114248714491938.14,5603206641781223.0
4070,114182493584150.89,5601884574162318.0,31344897628.386482,114213838481779.28,5601915919059946.0
4071,114147638576020.77,5600594773044030.0,31344897628.386482,114178983473649.16,5600626117941658.0
4072,114112804551168.56,5599305892573864.0,31344897628.386482,114144149448796.95,5599337237471492.0
4073,114077991490865.48,5598017931798238.0,31344897628.386482,114109336388493.88,5598049276695866.0
4074,114043199376404.88,5596730889764848.0,31344897628.386482,114074544274033.27,5596762234662476.0
4075,114008428189102.16,5595444765522682.0,31344897628.386482,114039773086730.55,5595476110420310.0
4076,113973677910294.67,5594159558121996.0,31344897628.386482,114005022807923.06,5594190903019624.0
4077,113938948521341.83,5592875266614337.0,31344897628.386482,113970293418970.22,5592906611511965.0
4078,113904240003624.89,5591591890052516.0,31344897628.386482,113935584901253.28,5591623234950144.0
4079,113869552338547.03,5590309427490619.0,31344897628.386482,113900897236175.42,5590340772388247.0
4080,113834885507533.38,5589027877984010.0,31344897628.386482,113866230405161.77,5589059222881638.0
4081,113800239492030.81,5587747240589319.0,31344897628.386482,113831584389659.2,5587778585486947.0
4082,113765614273508.12,5586467514364436.0,31344897628.386482,113796959171136.52,5586498859262064.0
4083,113731009833455.81,5585188698368524.0,31344897628.386482,113762354731084.2,5585220043266152.0
4084,113696426153386.11,5583910791662002.0,31344897628.386482,113727771051014.5,5583942136559630.0
4085,113661863214833.05,5582633793306564.0,31344897628.386482,113693208112461.44,5582665138204192.0
4086,113627320999352.27,5581357702365145.0,31344897628.386482,113658665896980.66,5581389047262773.0
4087,113592799488521.08,5580082517901943.0,31344897628.386482,113624144386149.47,5580113862799571.0
4088,113558298663938.52,5578808238982414.0,31344897628.386482,113589643561566.9,5578839583880042.0
4089,113523818507225.02,5577534864673264.0,31344897628.386482,113555163404853.4,5577566209570892.0
4090,113489359000022.73,5576262394042451.0,31344897628.386482,113520703897651.12,5576293738940079.0
4091,113454920123995.3,5574990826159178.0,31344897628.386482,113486265021623.69,5575022171056806.0
4092,113420501860827.81,5573720160093895.0,31344897628.386482,113451846758456.2,5573751504991523.0
4093,113386104192226.92,5572450394918300.0,31344897628.386482,113417449089855.31,5572481739815928.0
4094,113351727099920.56,5571181529705329.0,31344897628.386482,113383071997548.95,5571212874602957.0
4095,113317370565658.27,5569913563529159.0,31344897628.386482,113348715463286.66,5569944908426787.0
4096,113283034571210.77,5568646495465208.0,31344897628.386482,113314379468839.16,5568677840362836.0
4097,113248719098370.25,5567380324590129.0,31344897628.386482,113280063995998.64,5567411669487757.0
4098,113214424128950.11,5566115049981810.0,31344897628.386482,113245769026578.5,5566146394879438.0
4099,113180149644785.11,5564850670719360.0,31344897628.386482,113211494542413.5,5564882015616988.0
4100,113145895627731.31,5563587185883132.0,31344897628.386482,113177240525359.7,5563618530780760.0
4101,113111662059665.86,5562324594554706.0,31344897628.386482,113143006957294.25,5562355939452334.0
4102,113077448922487.1,5561062895816882.0,31344897628.386482,113108793820115.48,5561094240714510.0
4103,113043256198114.69,5559802088753689.0,31344897628.386482,113074601095743.08,5559833433651317.0
4104,113009083868489.17,5558542172450368.0,31344897628.386482,113040428766117.56,5558573517347996.0
4105,112974931915572.39,5557283145993398.0,31344897628.386482,113006276813200.78,5557314490891026.0
4106,112940800321347.19,5556025008470456.0,31344897628.386482,112972145218975.58,5556056353368084.0
4107,112906689067817.47,5554767758970455.0,31344897628.386482,112938033965445.86,5554799103868083.0
4108,112872598137007.97,5553511396583499.0,31344897628.386482,112903943034636.36,5553542741481127.0
4109,112838527510964.69,5552255920400924.0,31344897628.386482,112869872408593.08,5552287265298552.0
4110,112804477171754.28,5551001329515271.0,31344897628.386482,112835822069382.67,5551032674412899.0
4111,112770447101464.56,5549747623020282.0,31344897628.386482,112801791999092.95,5549778967917910.0
4112,112736437282204.08,5548494800010913.0,31344897628.386482,112767782179832.47,5548526144908541.0
4113,112702447696102.22,5547242859583325.0,31344897628.386482,112733792593730.61,5547274204480953.0
4114,112668478325309.31,5545991800834868.0,31344897628.386482,112699823222937.7,5546023145732496.0
4115,112634529151996.39,5544741622864110.0,31344897628.386482,112665874049624.78,5544772967761738.0
4116,112600600158355.27,5543492324770803.0,31344897628.386482,112631945055983.66,5543523669668431.0
4117,112566691326598.48,5542243905655912.0,31344897628.386482,112598036224226.88,5542275250553540.0
4118,112532802638959.28,5540996364621578.0,31344897628.386482,112564147536587.67,5541027709519206.0
4119,112498934077691.62,5539749700771142.0,31344897628.386482,112530278975320.02,5539781045668770.0
4120,112465085625070.05,5538503913209136.0,31344897628.386482,112496430522698.44,5538535258106764.0
4121,112431257263389.69,5537259001041284.0,31344897628.386482,112462602161018.08,5537290345938912.0
4122,112397448974966.39,5536014963374495.0,31344897628.386482,112428793872594.78,5536046308272123.0
4123,112363660742136.42,5534771799316858.0,31344897628.386482,112395005639764.81,5534803144214486.0
4124,112329892547256.67,5533529507977644.0,31344897628.386482,112361237444885.06,5533560852875272.0
4125,112296144372704.36,5532288088467318.0,31344897628.386482,112327489270332.75,5532319433364946.0
4126,112262416200877.4,5531047539897506.0,31344897628.386482,112293761098505.8,5531078884795134.0
